,From,To,edge
1822,Patty Murray,Gary C. Peters,1
1823,Patty Murray,Christopher A. Coons,1
1824,Patty Murray,Margaret Wood Hassan,1
1825,Patty Murray,Robert Menendez,1
1826,Patty Murray,Tina Smith,1
1838,Patty Murray,Sherrod Brown,1
1840,Patty Murray,Cory A. Booker,1
1841,Patty Murray,Elizabeth A. Warren,1
1843,Patty Murray,Ben Ray Lujan,1
1845,Patty Murray,Kirsten E. Gillibrand,1
1848,Patty Murray,Tammy Baldwin,1
1850,Patty Murray,Mark R. Warner,1
1851,Patty Murray,Charles E. Schumer,1
1852,Patty Murray,Benjamin L. Cardin,1
1854,Patty Murray,Deborah Ann Stabenow,1
1855,Patty Murray,Jacklyn Rosen,1
1857,Patty Murray,Thomas R. Carper,1
1860,Patty Murray,John F. Reed,1
1862,Patty Murray,Maria Cantwell,1
1863,Patty Murray,Ron Wyden,1
1864,Patty Murray,Angus King,1
1865,Patty Murray,Jon Tester,1
1867,Patty Murray,Brian Schatz,1
1870,Patty Murray,Bernard Sanders,1
1874,Patty Murray,Sheldon Whitehouse,1
1875,Patty Murray,Chris Van Hollen,1
1879,Patty Murray,Michael F. Bennet,1
1883,Patty Murray,Alex Padilla,1
1888,Patty Murray,Patrick Joseph Leahy,1
1890,Patty Murray,Mazie K. Hirono,1
1895,Patty Murray,Jon Ossoff,1
1897,Patty Murray,John W. Hickenlooper,1
1900,Richard Blumenthal,Jeff Merkley,1
1902,Richard Blumenthal,Timothy Kaine,1
1904,Richard Blumenthal,Bob Casey,1
1905,Richard Blumenthal,Christopher Murphy,1
1906,Richard Blumenthal,Catherine Cortez Masto,1
1910,Richard Blumenthal,Jeanne Shaheen,1
1911,Richard Blumenthal,Edward J. Markey,1
1913,Richard Blumenthal,Richard J. Durbin,1
1914,Richard Blumenthal,Martin Heinrich,1
1915,Richard Blumenthal,Amy Klobuchar,1
1916,Richard Blumenthal,Dianne Feinstein,1
1917,Richard Blumenthal,Tammy Duckworth,1
1918,Richard Blumenthal,Patty Murray,1
1921,Richard Blumenthal,Raphael G. Warnock,1
1923,Richard Blumenthal,Christopher A. Coons,1
1925,Richard Blumenthal,Robert Menendez,1
1926,Richard Blumenthal,Tina Smith,1
1938,Richard Blumenthal,Sherrod Brown,1
1940,Richard Blumenthal,Cory A. Booker,1
1941,Richard Blumenthal,Elizabeth A. Warren,1
1943,Richard Blumenthal,Ben Ray Lujan,1
1945,Richard Blumenthal,Kirsten E. Gillibrand,1
1948,Richard Blumenthal,Tammy Baldwin,1
1950,Richard Blumenthal,Mark R. Warner,1
1952,Richard Blumenthal,Benjamin L. Cardin,1
1954,Richard Blumenthal,Deborah Ann Stabenow,1
1955,Richard Blumenthal,Jacklyn Rosen,1
1957,Richard Blumenthal,Thomas R. Carper,1
1960,Richard Blumenthal,John F. Reed,1
1962,Richard Blumenthal,Maria Cantwell,1
1963,Richard Blumenthal,Ron Wyden,1
1967,Richard Blumenthal,Brian Schatz,1
1970,Richard Blumenthal,Bernard Sanders,1
1974,Richard Blumenthal,Sheldon Whitehouse,1
1975,Richard Blumenthal,Chris Van Hollen,1
1979,Richard Blumenthal,Michael F. Bennet,1
1983,Richard Blumenthal,Alex Padilla,1
1988,Richard Blumenthal,Patrick Joseph Leahy,1
1990,Richard Blumenthal,Mazie K. Hirono,1
1995,Richard Blumenthal,Jon Ossoff,1
2003,Roy Blunt,James Lankford,1
2031,Roy Blunt,Joni Ernst,1
2033,Roy Blunt,John Hoeven,1
2034,Roy Blunt,John R. Thune,1
2035,Roy Blunt,Steve Daines,1
2036,Roy Blunt,Rob Portman,1
2039,Roy Blunt,Mike Rounds,1
2042,Roy Blunt,Josh Hawley,1
2049,Roy Blunt,Jerry Moran,1
2066,Roy Blunt,Jim Inhofe,1
2072,Roy Blunt,Richard Burr,1
2073,Roy Blunt,Todd Young,1
2076,Roy Blunt,Ben Sasse,1
2078,Roy Blunt,Lindsey O. Graham,1
2081,Roy Blunt,James E. Risch,1
2082,Roy Blunt,John Barrasso,1
2085,Roy Blunt,Tim Scott,1
2086,Roy Blunt,Roger F. Wicker,1
2092,Roy Blunt,Bill Hagerty,1
2094,Roy Blunt,Deb Fischer,1
2096,Roy Blunt,Richard Craig Shelby,1
2098,Roy Blunt,John Boozman,1
2099,Roy Blunt,Cindy Hyde-Smith,1
2102,Raphael G. Warnock,Timothy Kaine,1
2104,Raphael G. Warnock,Bob Casey,1
2105,Raphael G. Warnock,Christopher Murphy,1
2106,Raphael G. Warnock,Catherine Cortez Masto,1
2110,Raphael G. Warnock,Jeanne Shaheen,1
2111,Raphael G. Warnock,Edward J. Markey,1
2113,Raphael G. Warnock,Richard J. Durbin,1
2115,Raphael G. Warnock,Amy Klobuchar,1
2116,Raphael G. Warnock,Dianne Feinstein,1
2117,Raphael G. Warnock,Tammy Duckworth,1
2118,Raphael G. Warnock,Patty Murray,1
2119,Raphael G. Warnock,Richard Blumenthal,1
2122,Raphael G. Warnock,Gary C. Peters,1
2123,Raphael G. Warnock,Christopher A. Coons,1
2124,Raphael G. Warnock,Margaret Wood Hassan,1
2125,Raphael G. Warnock,Robert Menendez,1
2126,Raphael G. Warnock,Tina Smith,1
2138,Raphael G. Warnock,Sherrod Brown,1
2140,Raphael G. Warnock,Cory A. Booker,1
2141,Raphael G. Warnock,Elizabeth A. Warren,1
2143,Raphael G. Warnock,Ben Ray Lujan,1
2145,Raphael G. Warnock,Kirsten E. Gillibrand,1
2148,Raphael G. Warnock,Tammy Baldwin,1
2150,Raphael G. Warnock,Mark R. Warner,1
2151,Raphael G. Warnock,Charles E. Schumer,1
2152,Raphael G. Warnock,Benjamin L. Cardin,1
2154,Raphael G. Warnock,Deborah Ann Stabenow,1
2155,Raphael G. Warnock,Jacklyn Rosen,1
2157,Raphael G. Warnock,Thomas R. Carper,1
2160,Raphael G. Warnock,John F. Reed,1
2162,Raphael G. Warnock,Maria Cantwell,1
2163,Raphael G. Warnock,Ron Wyden,1
2167,Raphael G. Warnock,Brian Schatz,1
2170,Raphael G. Warnock,Bernard Sanders,1
2174,Raphael G. Warnock,Sheldon Whitehouse,1
2175,Raphael G. Warnock,Chris Van Hollen,1
2179,Raphael G. Warnock,Michael F. Bennet,1
2183,Raphael G. Warnock,Alex Padilla,1
2187,Raphael G. Warnock,Mark Kelly,1
2188,Raphael G. Warnock,Patrick Joseph Leahy,1
2190,Raphael G. Warnock,Mazie K. Hirono,1
2195,Raphael G. Warnock,Jon Ossoff,1
2197,Raphael G. Warnock,John W. Hickenlooper,1
2202,Gary C. Peters,Timothy Kaine,1
2210,Gary C. Peters,Jeanne Shaheen,1
2217,Gary C. Peters,Tammy Duckworth,1
2218,Gary C. Peters,Patty Murray,1
2221,Gary C. Peters,Raphael G. Warnock,1
2224,Gary C. Peters,Margaret Wood Hassan,1
2243,Gary C. Peters,Ben Ray Lujan,1
2248,Gary C. Peters,Tammy Baldwin,1
2250,Gary C. Peters,Mark R. Warner,1
2251,Gary C. Peters,Charles E. Schumer,1
2252,Gary C. Peters,Benjamin L. Cardin,1
2254,Gary C. Peters,Deborah Ann Stabenow,1
2255,Gary C. Peters,Jacklyn Rosen,1
2257,Gary C. Peters,Thomas R. Carper,1
2260,Gary C. Peters,John F. Reed,1
2262,Gary C. Peters,Maria Cantwell,1
2264,Gary C. Peters,Angus King,1
2265,Gary C. Peters,Jon Tester,1
2275,Gary C. Peters,Chris Van Hollen,1
2279,Gary C. Peters,Michael F. Bennet,1
2287,Gary C. Peters,Mark Kelly,1
2288,Gary C. Peters,Patrick Joseph Leahy,1
2295,Gary C. Peters,Jon Ossoff,1
2297,Gary C. Peters,John W. Hickenlooper,1
2302,Christopher A. Coons,Timothy Kaine,1
2304,Christopher A. Coons,Bob Casey,1
2305,Christopher A. Coons,Christopher Murphy,1
2306,Christopher A. Coons,Catherine Cortez Masto,1
2310,Christopher A. Coons,Jeanne Shaheen,1
2311,Christopher A. Coons,Edward J. Markey,1
2313,Christopher A. Coons,Richard J. Durbin,1
2315,Christopher A. Coons,Amy Klobuchar,1
2316,Christopher A. Coons,Dianne Feinstein,1
2317,Christopher A. Coons,Tammy Duckworth,1
2318,Christopher A. Coons,Patty Murray,1
2319,Christopher A. Coons,Richard Blumenthal,1
2321,Christopher A. Coons,Raphael G. Warnock,1
2324,Christopher A. Coons,Margaret Wood Hassan,1
2325,Christopher A. Coons,Robert Menendez,1
2338,Christopher A. Coons,Sherrod Brown,1
2340,Christopher A. Coons,Cory A. Booker,1
2341,Christopher A. Coons,Elizabeth A. Warren,1
2343,Christopher A. Coons,Ben Ray Lujan,1
2348,Christopher A. Coons,Tammy Baldwin,1
2350,Christopher A. Coons,Mark R. Warner,1
2352,Christopher A. Coons,Benjamin L. Cardin,1
2355,Christopher A. Coons,Jacklyn Rosen,1
2357,Christopher A. Coons,Thomas R. Carper,1
2360,Christopher A. Coons,John F. Reed,1
2362,Christopher A. Coons,Maria Cantwell,1
2363,Christopher A. Coons,Ron Wyden,1
2364,Christopher A. Coons,Angus King,1
2367,Christopher A. Coons,Brian Schatz,1
2370,Christopher A. Coons,Bernard Sanders,1
2374,Christopher A. Coons,Sheldon Whitehouse,1
2375,Christopher A. Coons,Chris Van Hollen,1
2379,Christopher A. Coons,Michael F. Bennet,1
2383,Christopher A. Coons,Alex Padilla,1
2387,Christopher A. Coons,Mark Kelly,1
2388,Christopher A. Coons,Patrick Joseph Leahy,1
2390,Christopher A. Coons,Mazie K. Hirono,1
2395,Christopher A. Coons,Jon Ossoff,1
2397,Christopher A. Coons,John W. Hickenlooper,1
2402,Margaret Wood Hassan,Timothy Kaine,1
2410,Margaret Wood Hassan,Jeanne Shaheen,1
2418,Margaret Wood Hassan,Patty Murray,1
2421,Margaret Wood Hassan,Raphael G. Warnock,1
2422,Margaret Wood Hassan,Gary C. Peters,1
2423,Margaret Wood Hassan,Christopher A. Coons,1
2448,Margaret Wood Hassan,Tammy Baldwin,1
2455,Margaret Wood Hassan,Jacklyn Rosen,1
2457,Margaret Wood Hassan,Thomas R. Carper,1
2460,Margaret Wood Hassan,John F. Reed,1
2462,Margaret Wood Hassan,Maria Cantwell,1
2464,Margaret Wood Hassan,Angus King,1
2474,Margaret Wood Hassan,Sheldon Whitehouse,1
2479,Margaret Wood Hassan,Michael F. Bennet,1
2490,Margaret Wood Hassan,Mazie K. Hirono,1
2495,Margaret Wood Hassan,Jon Ossoff,1
2500,Robert Menendez,Jeff Merkley,1
2502,Robert Menendez,Timothy Kaine,1
2504,Robert Menendez,Bob Casey,1
2505,Robert Menendez,Christopher Murphy,1
2506,Robert Menendez,Catherine Cortez Masto,1
2510,Robert Menendez,Jeanne Shaheen,1
2511,Robert Menendez,Edward J. Markey,1
2513,Robert Menendez,Richard J. Durbin,1
2515,Robert Menendez,Amy Klobuchar,1
2516,Robert Menendez,Dianne Feinstein,1
2517,Robert Menendez,Tammy Duckworth,1
2518,Robert Menendez,Patty Murray,1
2519,Robert Menendez,Richard Blumenthal,1
2521,Robert Menendez,Raphael G. Warnock,1
2523,Robert Menendez,Christopher A. Coons,1
2526,Robert Menendez,Tina Smith,1
2538,Robert Menendez,Sherrod Brown,1
2540,Robert Menendez,Cory A. Booker,1
2541,Robert Menendez,Elizabeth A. Warren,1
2543,Robert Menendez,Ben Ray Lujan,1
2545,Robert Menendez,Kirsten E. Gillibrand,1
2548,Robert Menendez,Tammy Baldwin,1
2550,Robert Menendez,Mark R. Warner,1
2551,Robert Menendez,Charles E. Schumer,1
2552,Robert Menendez,Benjamin L. Cardin,1
2554,Robert Menendez,Deborah Ann Stabenow,1
2555,Robert Menendez,Jacklyn Rosen,1
2557,Robert Menendez,Thomas R. Carper,1
2560,Robert Menendez,John F. Reed,1
2562,Robert Menendez,Maria Cantwell,1
2563,Robert Menendez,Ron Wyden,1
2567,Robert Menendez,Brian Schatz,1
2570,Robert Menendez,Bernard Sanders,1
2574,Robert Menendez,Sheldon Whitehouse,1
2575,Robert Menendez,Chris Van Hollen,1
2579,Robert Menendez,Michael F. Bennet,1
2583,Robert Menendez,Alex Padilla,1
2588,Robert Menendez,Patrick Joseph Leahy,1
2590,Robert Menendez,Mazie K. Hirono,1
2595,Robert Menendez,Jon Ossoff,1
2600,Tina Smith,Jeff Merkley,1
2602,Tina Smith,Timothy Kaine,1
2604,Tina Smith,Bob Casey,1
2605,Tina Smith,Christopher Murphy,1
2606,Tina Smith,Catherine Cortez Masto,1
2610,Tina Smith,Jeanne Shaheen,1
2611,Tina Smith,Edward J. Markey,1
2613,Tina Smith,Richard J. Durbin,1
2614,Tina Smith,Martin Heinrich,1
2615,Tina Smith,Amy Klobuchar,1
2616,Tina Smith,Dianne Feinstein,1
2617,Tina Smith,Tammy Duckworth,1
2618,Tina Smith,Patty Murray,1
2619,Tina Smith,Richard Blumenthal,1
2621,Tina Smith,Raphael G. Warnock,1
2625,Tina Smith,Robert Menendez,1
2638,Tina Smith,Sherrod Brown,1
2640,Tina Smith,Cory A. Booker,1
2641,Tina Smith,Elizabeth A. Warren,1
2643,Tina Smith,Ben Ray Lujan,1
2645,Tina Smith,Kirsten E. Gillibrand,1
2648,Tina Smith,Tammy Baldwin,1
2650,Tina Smith,Mark R. Warner,1
2652,Tina Smith,Benjamin L. Cardin,1
2654,Tina Smith,Deborah Ann Stabenow,1
2655,Tina Smith,Jacklyn Rosen,1
2657,Tina Smith,Thomas R. Carper,1
2660,Tina Smith,John F. Reed,1
2662,Tina Smith,Maria Cantwell,1
2663,Tina Smith,Ron Wyden,1
2664,Tina Smith,Angus King,1
2665,Tina Smith,Jon Tester,1
2667,Tina Smith,Brian Schatz,1
2670,Tina Smith,Bernard Sanders,1
2674,Tina Smith,Sheldon Whitehouse,1
2675,Tina Smith,Chris Van Hollen,1
2679,Tina Smith,Michael F. Bennet,1
2683,Tina Smith,Alex Padilla,1
2688,Tina Smith,Patrick Joseph Leahy,1
2690,Tina Smith,Mazie K. Hirono,1
2695,Tina Smith,Jon Ossoff,1
2712,John Neely Kennedy,Ted Cruz,1
2729,John Neely Kennedy,Roger W. Marshall,1
2735,John Neely Kennedy,Steve Daines,1
2742,John Neely Kennedy,Josh Hawley,1
2744,John Neely Kennedy,Mike Braun,1
2758,John Neely Kennedy,Bill Cassidy,1
2766,John Neely Kennedy,Jim Inhofe,1
2777,John Neely Kennedy,Kevin Cramer,1
2781,John Neely Kennedy,James E. Risch,1
2782,John Neely Kennedy,John Barrasso,1
2792,John Neely Kennedy,Bill Hagerty,1
2794,John Neely Kennedy,Deb Fischer,1
2796,John Neely Kennedy,Richard Craig Shelby,1
2799,John Neely Kennedy,Cindy Hyde-Smith,1
2812,John Cornyn,Ted Cruz,1
2833,John Cornyn,John Hoeven,1
2834,John Cornyn,John R. Thune,1
2881,John Cornyn,James E. Risch,1
2885,John Cornyn,Tim Scott,1
2889,John Cornyn,Thomas Roland Tillis,1
2892,John Cornyn,Bill Hagerty,1
2893,John Cornyn,Michael D. Crapo,1
2894,John Cornyn,Deb Fischer,1
2903,Roger W. Marshall,James Lankford,1
2908,Roger W. Marshall,Tommy Tuberville,1
2912,Roger W. Marshall,Ted Cruz,1
2927,Roger W. Marshall,John Neely Kennedy,1
2931,Roger W. Marshall,Joni Ernst,1
2932,Roger W. Marshall,Tom Cotton,1
2933,Roger W. Marshall,John Hoeven,1
2934,Roger W. Marshall,John R. Thune,1
2935,Roger W. Marshall,Steve Daines,1
2937,Roger W. Marshall,Rick Scott,1
2939,Roger W. Marshall,Mike Rounds,1
2942,Roger W. Marshall,Josh Hawley,1
2944,Roger W. Marshall,Mike Braun,1
2946,Roger W. Marshall,Marsha Blackburn,1
2949,Roger W. Marshall,Jerry Moran,1
2953,Roger W. Marshall,Dan Sullivan,1
2958,Roger W. Marshall,Bill Cassidy,1
2966,Roger W. Marshall,Jim Inhofe,1
2971,Roger W. Marshall,Cynthia M. Lummis,1
2973,Roger W. Marshall,Todd Young,1
2976,Roger W. Marshall,Ben Sasse,1
2977,Roger W. Marshall,Kevin Cramer,1
2981,Roger W. Marshall,James E. Risch,1
2982,Roger W. Marshall,John Barrasso,1
2985,Roger W. Marshall,Tim Scott,1
2986,Roger W. Marshall,Roger F. Wicker,1
2989,Roger W. Marshall,Thomas Roland Tillis,1
2991,Roger W. Marshall,Shelley Moore Capito,1
2992,Roger W. Marshall,Bill Hagerty,1
2993,Roger W. Marshall,Michael D. Crapo,1
2994,Roger W. Marshall,Deb Fischer,1
2998,Roger W. Marshall,John Boozman,1
2999,Roger W. Marshall,Cindy Hyde-Smith,1
3003,Marco Rubio,James Lankford,1
3007,Marco Rubio,Ron Johnson,1
3012,Marco Rubio,Ted Cruz,1
3032,Marco Rubio,Tom Cotton,1
3037,Marco Rubio,Rick Scott,1
3042,Marco Rubio,Josh Hawley,1
3073,Marco Rubio,Todd Young,1
3076,Marco Rubio,Ben Sasse,1
3081,Marco Rubio,James E. Risch,1
3092,Marco Rubio,Bill Hagerty,1
3099,Marco Rubio,Cindy Hyde-Smith,1
3103,Joni Ernst,James Lankford,1
3108,Joni Ernst,Tommy Tuberville,1
3112,Joni Ernst,Ted Cruz,1
3120,Joni Ernst,Roy Blunt,1
3129,Joni Ernst,Roger W. Marshall,1
3132,Joni Ernst,Tom Cotton,1
3133,Joni Ernst,John Hoeven,1
3134,Joni Ernst,John R. Thune,1
3135,Joni Ernst,Steve Daines,1
3137,Joni Ernst,Rick Scott,1
3139,Joni Ernst,Mike Rounds,1
3142,Joni Ernst,Josh Hawley,1
3144,Joni Ernst,Mike Braun,1
3146,Joni Ernst,Marsha Blackburn,1
3149,Joni Ernst,Jerry Moran,1
3166,Joni Ernst,Jim Inhofe,1
3168,Joni Ernst,Charles Ernest Grassley,1
3171,Joni Ernst,Cynthia M. Lummis,1
3173,Joni Ernst,Todd Young,1
3177,Joni Ernst,Kevin Cramer,1
3181,Joni Ernst,James E. Risch,1
3182,Joni Ernst,John Barrasso,1
3185,Joni Ernst,Tim Scott,1
3186,Joni Ernst,Roger F. Wicker,1
3189,Joni Ernst,Thomas Roland Tillis,1
3191,Joni Ernst,Shelley Moore Capito,1
3192,Joni Ernst,Bill Hagerty,1
3193,Joni Ernst,Michael D. Crapo,1
3194,Joni Ernst,Deb Fischer,1
3196,Joni Ernst,Richard Craig Shelby,1
3198,Joni Ernst,John Boozman,1
3199,Joni Ernst,Cindy Hyde-Smith,1
3203,Tom Cotton,James Lankford,1
3207,Tom Cotton,Ron Johnson,1
3208,Tom Cotton,Tommy Tuberville,1
3212,Tom Cotton,Ted Cruz,1
3229,Tom Cotton,Roger W. Marshall,1
3230,Tom Cotton,Marco Rubio,1
3231,Tom Cotton,Joni Ernst,1
3233,Tom Cotton,John Hoeven,1
3234,Tom Cotton,John R. Thune,1
3235,Tom Cotton,Steve Daines,1
3237,Tom Cotton,Rick Scott,1
3239,Tom Cotton,Mike Rounds,1
3242,Tom Cotton,Josh Hawley,1
3244,Tom Cotton,Mike Braun,1
3246,Tom Cotton,Marsha Blackburn,1
3249,Tom Cotton,Jerry Moran,1
3266,Tom Cotton,Jim Inhofe,1
3271,Tom Cotton,Cynthia M. Lummis,1
3276,Tom Cotton,Ben Sasse,1
3277,Tom Cotton,Kevin Cramer,1
3281,Tom Cotton,James E. Risch,1
3282,Tom Cotton,John Barrasso,1
3285,Tom Cotton,Tim Scott,1
3286,Tom Cotton,Roger F. Wicker,1
3289,Tom Cotton,Thomas Roland Tillis,1
3292,Tom Cotton,Bill Hagerty,1
3298,Tom Cotton,John Boozman,1
3299,Tom Cotton,Cindy Hyde-Smith,1
3303,John Hoeven,James Lankford,1
3307,John Hoeven,Ron Johnson,1
3308,John Hoeven,Tommy Tuberville,1
3312,John Hoeven,Ted Cruz,1
3320,John Hoeven,Roy Blunt,1
3328,John Hoeven,John Cornyn,1
3329,John Hoeven,Roger W. Marshall,1
3331,John Hoeven,Joni Ernst,1
3332,John Hoeven,Tom Cotton,1
3334,John Hoeven,John R. Thune,1
3335,John Hoeven,Steve Daines,1
3337,John Hoeven,Rick Scott,1
3339,John Hoeven,Mike Rounds,1
3342,John Hoeven,Josh Hawley,1
3344,John Hoeven,Mike Braun,1
3346,John Hoeven,Marsha Blackburn,1
3349,John Hoeven,Jerry Moran,1
3353,John Hoeven,Dan Sullivan,1
3358,John Hoeven,Bill Cassidy,1
3366,John Hoeven,Jim Inhofe,1
3368,John Hoeven,Charles Ernest Grassley,1
3371,John Hoeven,Cynthia M. Lummis,1
3373,John Hoeven,Todd Young,1
3376,John Hoeven,Ben Sasse,1
3377,John Hoeven,Kevin Cramer,1
3381,John Hoeven,James E. Risch,1
3382,John Hoeven,John Barrasso,1
3385,John Hoeven,Tim Scott,1
3386,John Hoeven,Roger F. Wicker,1
3389,John Hoeven,Thomas Roland Tillis,1
3391,John Hoeven,Shelley Moore Capito,1
3392,John Hoeven,Bill Hagerty,1
3393,John Hoeven,Michael D. Crapo,1
3394,John Hoeven,Deb Fischer,1
3396,John Hoeven,Richard Craig Shelby,1
3398,John Hoeven,John Boozman,1
3399,John Hoeven,Cindy Hyde-Smith,1
3403,John R. Thune,James Lankford,1
3408,John R. Thune,Tommy Tuberville,1
3412,John R. Thune,Ted Cruz,1
3420,John R. Thune,Roy Blunt,1
3428,John R. Thune,John Cornyn,1
3429,John R. Thune,Roger W. Marshall,1
3431,John R. Thune,Joni Ernst,1
3432,John R. Thune,Tom Cotton,1
3433,John R. Thune,John Hoeven,1
3435,John R. Thune,Steve Daines,1
3439,John R. Thune,Mike Rounds,1
3442,John R. Thune,Josh Hawley,1
3444,John R. Thune,Mike Braun,1
3446,John R. Thune,Marsha Blackburn,1
3449,John R. Thune,Jerry Moran,1
3466,John R. Thune,Jim Inhofe,1
3471,John R. Thune,Cynthia M. Lummis,1
3473,John R. Thune,Todd Young,1
3476,John R. Thune,Ben Sasse,1
3477,John R. Thune,Kevin Cramer,1
3481,John R. Thune,James E. Risch,1
3482,John R. Thune,John Barrasso,1
3485,John R. Thune,Tim Scott,1
3486,John R. Thune,Roger F. Wicker,1
3489,John R. Thune,Thomas Roland Tillis,1
3492,John R. Thune,Bill Hagerty,1
3493,John R. Thune,Michael D. Crapo,1
3494,John R. Thune,Deb Fischer,1
3496,John R. Thune,Richard Craig Shelby,1
3498,John R. Thune,John Boozman,1
3499,John R. Thune,Cindy Hyde-Smith,1
3503,Steve Daines,James Lankford,1
3508,Steve Daines,Tommy Tuberville,1
3512,Steve Daines,Ted Cruz,1
3520,Steve Daines,Roy Blunt,1
3527,Steve Daines,John Neely Kennedy,1
3529,Steve Daines,Roger W. Marshall,1
3531,Steve Daines,Joni Ernst,1
3532,Steve Daines,Tom Cotton,1
3533,Steve Daines,John Hoeven,1
3534,Steve Daines,John R. Thune,1
3537,Steve Daines,Rick Scott,1
3539,Steve Daines,Mike Rounds,1
3542,Steve Daines,Josh Hawley,1
3544,Steve Daines,Mike Braun,1
3546,Steve Daines,Marsha Blackburn,1
3549,Steve Daines,Jerry Moran,1
3553,Steve Daines,Dan Sullivan,1
3558,Steve Daines,Bill Cassidy,1
3566,Steve Daines,Jim Inhofe,1
3569,Steve Daines,Pat Toomey,1
3571,Steve Daines,Cynthia M. Lummis,1
3573,Steve Daines,Todd Young,1
3576,Steve Daines,Ben Sasse,1
3577,Steve Daines,Kevin Cramer,1
3581,Steve Daines,James E. Risch,1
3582,Steve Daines,John Barrasso,1
3585,Steve Daines,Tim Scott,1
3586,Steve Daines,Roger F. Wicker,1
3589,Steve Daines,Thomas Roland Tillis,1
3592,Steve Daines,Bill Hagerty,1
3593,Steve Daines,Michael D. Crapo,1
3594,Steve Daines,Deb Fischer,1
3598,Steve Daines,John Boozman,1
3599,Steve Daines,Cindy Hyde-Smith,1
3620,Rob Portman,Roy Blunt,1
3656,Rob Portman,Mitt Romney,1
3673,Rob Portman,Todd Young,1
3703,Rick Scott,James Lankford,1
3707,Rick Scott,Ron Johnson,1
3708,Rick Scott,Tommy Tuberville,1
3712,Rick Scott,Ted Cruz,1
3729,Rick Scott,Roger W. Marshall,1
3730,Rick Scott,Marco Rubio,1
3731,Rick Scott,Joni Ernst,1
3732,Rick Scott,Tom Cotton,1
3733,Rick Scott,John Hoeven,1
3735,Rick Scott,Steve Daines,1
3739,Rick Scott,Mike Rounds,1
3742,Rick Scott,Josh Hawley,1
3744,Rick Scott,Mike Braun,1
3746,Rick Scott,Marsha Blackburn,1
3766,Rick Scott,Jim Inhofe,1
3771,Rick Scott,Cynthia M. Lummis,1
3776,Rick Scott,Ben Sasse,1
3777,Rick Scott,Kevin Cramer,1
3781,Rick Scott,James E. Risch,1
3782,Rick Scott,John Barrasso,1
3785,Rick Scott,Tim Scott,1
3789,Rick Scott,Thomas Roland Tillis,1
3792,Rick Scott,Bill Hagerty,1
3796,Rick Scott,Richard Craig Shelby,1
3799,Rick Scott,Cindy Hyde-Smith,1
3800,Sherrod Brown,Jeff Merkley,1
3802,Sherrod Brown,Timothy Kaine,1
3804,Sherrod Brown,Bob Casey,1
3805,Sherrod Brown,Christopher Murphy,1
3806,Sherrod Brown,Catherine Cortez Masto,1
3810,Sherrod Brown,Jeanne Shaheen,1
3811,Sherrod Brown,Edward J. Markey,1
3813,Sherrod Brown,Richard J. Durbin,1
3815,Sherrod Brown,Amy Klobuchar,1
3816,Sherrod Brown,Dianne Feinstein,1
3817,Sherrod Brown,Tammy Duckworth,1
3818,Sherrod Brown,Patty Murray,1
3819,Sherrod Brown,Richard Blumenthal,1
3821,Sherrod Brown,Raphael G. Warnock,1
3823,Sherrod Brown,Christopher A. Coons,1
3825,Sherrod Brown,Robert Menendez,1
3826,Sherrod Brown,Tina Smith,1
3840,Sherrod Brown,Cory A. Booker,1
3841,Sherrod Brown,Elizabeth A. Warren,1
3845,Sherrod Brown,Kirsten E. Gillibrand,1
3848,Sherrod Brown,Tammy Baldwin,1
3850,Sherrod Brown,Mark R. Warner,1
3852,Sherrod Brown,Benjamin L. Cardin,1
3854,Sherrod Brown,Deborah Ann Stabenow,1
3855,Sherrod Brown,Jacklyn Rosen,1
3857,Sherrod Brown,Thomas R. Carper,1
3860,Sherrod Brown,John F. Reed,1
3862,Sherrod Brown,Maria Cantwell,1
3863,Sherrod Brown,Ron Wyden,1
3867,Sherrod Brown,Brian Schatz,1
3870,Sherrod Brown,Bernard Sanders,1
3874,Sherrod Brown,Sheldon Whitehouse,1
3875,Sherrod Brown,Chris Van Hollen,1
3879,Sherrod Brown,Michael F. Bennet,1
3883,Sherrod Brown,Alex Padilla,1
3888,Sherrod Brown,Patrick Joseph Leahy,1
3890,Sherrod Brown,Mazie K. Hirono,1
3895,Sherrod Brown,Jon Ossoff,1
3903,Mike Rounds,James Lankford,1
3908,Mike Rounds,Tommy Tuberville,1
3920,Mike Rounds,Roy Blunt,1
3929,Mike Rounds,Roger W. Marshall,1
3931,Mike Rounds,Joni Ernst,1
3932,Mike Rounds,Tom Cotton,1
3933,Mike Rounds,John Hoeven,1
3934,Mike Rounds,John R. Thune,1
3935,Mike Rounds,Steve Daines,1
3937,Mike Rounds,Rick Scott,1
3942,Mike Rounds,Josh Hawley,1
3944,Mike Rounds,Mike Braun,1
3946,Mike Rounds,Marsha Blackburn,1
3949,Mike Rounds,Jerry Moran,1
3966,Mike Rounds,Jim Inhofe,1
3971,Mike Rounds,Cynthia M. Lummis,1
3973,Mike Rounds,Todd Young,1
3976,Mike Rounds,Ben Sasse,1
3977,Mike Rounds,Kevin Cramer,1
3981,Mike Rounds,James E. Risch,1
3982,Mike Rounds,John Barrasso,1
3985,Mike Rounds,Tim Scott,1
3986,Mike Rounds,Roger F. Wicker,1
3989,Mike Rounds,Thomas Roland Tillis,1
3992,Mike Rounds,Bill Hagerty,1
3993,Mike Rounds,Michael D. Crapo,1
