,From,To,edge
2959,Kay Bailey Hutchison,Johnny Isakson,1
2961,Kay Bailey Hutchison,Jim Inhofe,1
2964,Kay Bailey Hutchison,Mike Johanns,1
2966,Kay Bailey Hutchison,James W. Demint,1
2975,Kay Bailey Hutchison,Roger F. Wicker,1
2976,Kay Bailey Hutchison,Judd Gregg,1
2983,Kay Bailey Hutchison,Robert F. Bennett,1
2988,Kay Bailey Hutchison,Thad Cochran,1
2989,Kay Bailey Hutchison,Christopher S. Bond,1
2990,Kay Bailey Hutchison,George S. Lemieux,1
2991,Kay Bailey Hutchison,Jeff Sessions,1
2992,Kay Bailey Hutchison,Richard Craig Shelby,1
2993,Kay Bailey Hutchison,James E. Risch,1
3010,Lisa Murkowski,Richard Burr,1
3015,Lisa Murkowski,Byron Leslie Dorgan,1
3023,Lisa Murkowski,Kay Bailey Hutchison,1
3027,Lisa Murkowski,John R. Thune,1
3030,Lisa Murkowski,Kent Conrad,1
3035,Lisa Murkowski,Michael D. Crapo,1
3047,Lisa Murkowski,Michael B. Enzi,1
3055,Lisa Murkowski,John Barrasso,1
3068,Lisa Murkowski,Jim Inhofe,1
3071,Lisa Murkowski,Mike Johanns,1
3082,Lisa Murkowski,Roger F. Wicker,1
3090,Lisa Murkowski,Robert F. Bennett,1
3091,Lisa Murkowski,Mark Begich,1
3095,Lisa Murkowski,Thad Cochran,1
3100,Lisa Murkowski,James E. Risch,1
3147,Herbert H. Kohl,Russell D. Feingold,1
3151,Herbert H. Kohl,Amy Klobuchar,1
3241,Lindsey O. Graham,John R. Thune,1
3256,Lindsey O. Graham,Saxby Chambliss,1
3259,Lindsey O. Graham,John Sidney Mccain,1
3264,Lindsey O. Graham,Tom Coburn,1
3269,Lindsey O. Graham,John Barrasso,1
3277,Lindsey O. Graham,John Ensign,1
3280,Lindsey O. Graham,Johnny Isakson,1
3282,Lindsey O. Graham,Jim Inhofe,1
3287,Lindsey O. Graham,James W. Demint,1
3292,Lindsey O. Graham,Jon Llewellyn Kyl,1
3295,Lindsey O. Graham,Jim Bunning,1
3304,Lindsey O. Graham,Robert F. Bennett,1
3312,Lindsey O. Graham,Jeff Sessions,1
3314,Lindsey O. Graham,James E. Risch,1
3318,John R. Thune,David Vitter,1
3331,John R. Thune,Richard Burr,1
3339,John R. Thune,John Cornyn,1
3344,John R. Thune,Kay Bailey Hutchison,1
3345,John R. Thune,Lisa Murkowski,1
3347,John R. Thune,Lindsey O. Graham,1
3351,John R. Thune,Kent Conrad,1
3354,John R. Thune,Jon Tester,1
3356,John R. Thune,Michael D. Crapo,1
3359,John R. Thune,Sam Brownback,1
3363,John R. Thune,Saxby Chambliss,1
3364,John R. Thune,Tim Johnson,1
3366,John R. Thune,John Sidney Mccain,1
3368,John R. Thune,Michael B. Enzi,1
3371,John R. Thune,Tom Coburn,1
3376,John R. Thune,John Barrasso,1
3379,John R. Thune,Pat Roberts,1
3380,John R. Thune,Charles Ernest Grassley,1
3384,John R. Thune,John Ensign,1
3386,John R. Thune,Lamar Alexander,1
3387,John R. Thune,Johnny Isakson,1
3388,John R. Thune,E. Benjamin Nelson,1
3389,John R. Thune,Jim Inhofe,1
3392,John R. Thune,Mike Johanns,1
3394,John R. Thune,James W. Demint,1
3395,John R. Thune,Orrin Grant Hatch,1
3398,John R. Thune,Bob Corker,1
3399,John R. Thune,Jon Llewellyn Kyl,1
3401,John R. Thune,Mitch Mcconnell,1
3402,John R. Thune,Jim Bunning,1
3403,John R. Thune,Roger F. Wicker,1
3404,John R. Thune,Judd Gregg,1
3411,John R. Thune,Robert F. Bennett,1
3416,John R. Thune,Thad Cochran,1
3417,John R. Thune,Christopher S. Bond,1
3419,John R. Thune,Jeff Sessions,1
3420,John R. Thune,Richard Craig Shelby,1
3421,John R. Thune,James E. Risch,1
3426,Robert Menendez,Bob Casey,1
3428,Robert Menendez,John F. Reed,1
3430,Robert Menendez,Benjamin L. Cardin,1
3431,Robert Menendez,Richard J. Durbin,1
3432,Robert Menendez,Jeanne Shaheen,1
3434,Robert Menendez,Daniel Kohikina Akaka,1
3436,Robert Menendez,Jesse Francis Bingaman,1
3440,Robert Menendez,Thomas Richard Harkin,1
3441,Robert Menendez,Sheldon Whitehouse,1
3444,Robert Menendez,Carl Milton Levin,1
3447,Robert Menendez,Deborah Ann Stabenow,1
3448,Robert Menendez,Barbara Boxer,1
3450,Robert Menendez,John Forbes Kerry,1
3457,Robert Menendez,Christopher John Dodd,1
3464,Robert Menendez,Sherrod Brown,1
3465,Robert Menendez,Joseph I. Lieberman,1
3467,Robert Menendez,Charles E. Schumer,1
3474,Robert Menendez,Kirsten E. Gillibrand,1
3477,Robert Menendez,Ron Wyden,1
3480,Robert Menendez,Frank R. Lautenberg,1
3482,Robert Menendez,Patrick Joseph Leahy,1
3484,Robert Menendez,Patty Murray,1
3488,Robert Menendez,Edward Moore Kennedy,1
3498,Robert Menendez,Edward E. Kaufman,1
3500,Robert Menendez,Bernard Sanders,1
3503,Robert Menendez,Jeff Merkley,1
3513,Robert Menendez,Roland Burris,1
3515,Robert Menendez,Barbara Ann Mikulski,1
3516,Robert Menendez,Al Franken,1
3519,Robert Menendez,Mark Begich,1
3533,Christopher John Dodd,Bob Casey,1
3535,Christopher John Dodd,John F. Reed,1
3537,Christopher John Dodd,Benjamin L. Cardin,1
3538,Christopher John Dodd,Richard J. Durbin,1
3541,Christopher John Dodd,Daniel Kohikina Akaka,1
3543,Christopher John Dodd,Jesse Francis Bingaman,1
3547,Christopher John Dodd,Thomas Richard Harkin,1
3548,Christopher John Dodd,Sheldon Whitehouse,1
3551,Christopher John Dodd,Carl Milton Levin,1
3554,Christopher John Dodd,Deborah Ann Stabenow,1
3555,Christopher John Dodd,Barbara Boxer,1
3557,Christopher John Dodd,John Forbes Kerry,1
3563,Christopher John Dodd,Robert Menendez,1
3571,Christopher John Dodd,Sherrod Brown,1
3572,Christopher John Dodd,Joseph I. Lieberman,1
3574,Christopher John Dodd,Charles E. Schumer,1
3578,Christopher John Dodd,Tim Johnson,1
3581,Christopher John Dodd,Kirsten E. Gillibrand,1
3587,Christopher John Dodd,Frank R. Lautenberg,1
3589,Christopher John Dodd,Patrick Joseph Leahy,1
3591,Christopher John Dodd,Patty Murray,1
3595,Christopher John Dodd,Edward Moore Kennedy,1
3607,Christopher John Dodd,Bernard Sanders,1
3620,Christopher John Dodd,Roland Burris,1
3622,Christopher John Dodd,Barbara Ann Mikulski,1
3624,Christopher John Dodd,Tom Udall,1
3643,Kent Conrad,Blanche Lambert Lincoln,1
3647,Kent Conrad,Michael F. Bennet,1
3651,Kent Conrad,Susan Margaret Collins,1
3657,Kent Conrad,Byron Leslie Dorgan,1
3661,Kent Conrad,Deborah Ann Stabenow,1
3666,Kent Conrad,Lisa Murkowski,1
3669,Kent Conrad,John R. Thune,1
3675,Kent Conrad,Jon Tester,1
3685,Kent Conrad,Tim Johnson,1
3686,Kent Conrad,Amy Klobuchar,1
3690,Kent Conrad,Max Sieben Baucus,1
3695,Kent Conrad,Mark Lunsford Pryor,1
3700,Kent Conrad,Pat Roberts,1
3709,Kent Conrad,E. Benjamin Nelson,1
3713,Kent Conrad,Mike Johanns,1
3730,Kent Conrad,Al Franken,1
3731,Kent Conrad,Tom Udall,1
3737,Kent Conrad,Thad Cochran,1
3755,Daniel Ken Inouye,Daniel Kohikina Akaka,1
3764,Daniel Ken Inouye,Byron Leslie Dorgan,1
3792,Daniel Ken Inouye,Tim Johnson,1
3840,Daniel Ken Inouye,Mark Begich,1
3892,George V. Voinovich,Sherrod Brown,1
3964,Jon Tester,Blanche Lambert Lincoln,1
3968,Jon Tester,Michael F. Bennet,1
3975,Jon Tester,Thomas Richard Harkin,1
3978,Jon Tester,Byron Leslie Dorgan,1
3990,Jon Tester,John R. Thune,1
3993,Jon Tester,Kent Conrad,1
3997,Jon Tester,Mark Udall,1
4006,Jon Tester,Tim Johnson,1
4011,Jon Tester,Max Sieben Baucus,1
4032,Jon Tester,Mark R. Warner,1
4048,Jon Tester,Roland Burris,1
4052,Jon Tester,Tom Udall,1
4054,Jon Tester,Mark Begich,1
4063,Jon Tester,James E. Risch,1
4072,Mark Udall,Benjamin L. Cardin,1
4074,Mark Udall,Jeanne Shaheen,1
4075,Mark Udall,Michael F. Bennet,1
4078,Mark Udall,Jesse Francis Bingaman,1
4082,Mark Udall,Thomas Richard Harkin,1
4103,Mark Udall,Jon Tester,1
4119,Mark Udall,Ron Wyden,1
4126,Mark Udall,Patty Murray,1
4139,Mark Udall,Mark R. Warner,1
4145,Mark Udall,Jeff Merkley,1
4159,Mark Udall,Tom Udall,1
4161,Mark Udall,Mark Begich,1
4174,Michael D. Crapo,David Vitter,1
4195,Michael D. Crapo,John Cornyn,1
4201,Michael D. Crapo,Lisa Murkowski,1
4204,Michael D. Crapo,John R. Thune,1
4215,Michael D. Crapo,Sam Brownback,1
4219,Michael D. Crapo,Saxby Chambliss,1
4224,Michael D. Crapo,Michael B. Enzi,1
4225,Michael D. Crapo,Max Sieben Baucus,1
4227,Michael D. Crapo,Tom Coburn,1
4232,Michael D. Crapo,John Barrasso,1
4235,Michael D. Crapo,Pat Roberts,1
4240,Michael D. Crapo,John Ensign,1
4243,Michael D. Crapo,Johnny Isakson,1
4245,Michael D. Crapo,Jim Inhofe,1
4248,Michael D. Crapo,Mike Johanns,1
4250,Michael D. Crapo,James W. Demint,1
4251,Michael D. Crapo,Orrin Grant Hatch,1
4254,Michael D. Crapo,Bob Corker,1
4258,Michael D. Crapo,Jim Bunning,1
4259,Michael D. Crapo,Roger F. Wicker,1
4267,Michael D. Crapo,Robert F. Bennett,1
4272,Michael D. Crapo,Thad Cochran,1
4273,Michael D. Crapo,Christopher S. Bond,1
4277,Michael D. Crapo,James E. Risch,1
4282,Sherrod Brown,Bob Casey,1
4284,Sherrod Brown,John F. Reed,1
4287,Sherrod Brown,Richard J. Durbin,1
4296,Sherrod Brown,Thomas Richard Harkin,1
4297,Sherrod Brown,Sheldon Whitehouse,1
4300,Sherrod Brown,Carl Milton Levin,1
4303,Sherrod Brown,Deborah Ann Stabenow,1
4304,Sherrod Brown,Barbara Boxer,1
4312,Sherrod Brown,Robert Menendez,1
4313,Sherrod Brown,Christopher John Dodd,1
4316,Sherrod Brown,George V. Voinovich,1
4323,Sherrod Brown,Charles E. Schumer,1
4330,Sherrod Brown,Kirsten E. Gillibrand,1
4336,Sherrod Brown,Frank R. Lautenberg,1
4338,Sherrod Brown,Patrick Joseph Leahy,1
4340,Sherrod Brown,Patty Murray,1
4356,Sherrod Brown,Bernard Sanders,1
4359,Sherrod Brown,Jeff Merkley,1
4369,Sherrod Brown,Roland Burris,1
4371,Sherrod Brown,Barbara Ann Mikulski,1
4372,Sherrod Brown,Al Franken,1
4393,Joseph I. Lieberman,Benjamin L. Cardin,1
4397,Joseph I. Lieberman,Daniel Kohikina Akaka,1
4400,Joseph I. Lieberman,Susan Margaret Collins,1
4405,Joseph I. Lieberman,Evan Bayh,1
4407,Joseph I. Lieberman,Carl Milton Levin,1
4408,Joseph I. Lieberman,Thomas R. Carper,1
4411,Joseph I. Lieberman,Barbara Boxer,1
4419,Joseph I. Lieberman,Robert Menendez,1
4420,Joseph I. Lieberman,Christopher John Dodd,1
4443,Joseph I. Lieberman,Frank R. Lautenberg,1
4460,Joseph I. Lieberman,Mark R. Warner,1
4474,Joseph I. Lieberman,Judd Gregg,1
4478,Joseph I. Lieberman,Barbara Ann Mikulski,1
4495,Sam Brownback,David Vitter,1
4508,Sam Brownback,Richard Burr,1
4516,Sam Brownback,John Cornyn,1
4521,Sam Brownback,Kay Bailey Hutchison,1
4525,Sam Brownback,John R. Thune,1
4533,Sam Brownback,Michael D. Crapo,1
4540,Sam Brownback,Saxby Chambliss,1
4543,Sam Brownback,John Sidney Mccain,1
4545,Sam Brownback,Michael B. Enzi,1
4548,Sam Brownback,Tom Coburn,1
4553,Sam Brownback,John Barrasso,1
4556,Sam Brownback,Pat Roberts,1
4557,Sam Brownback,Charles Ernest Grassley,1
4561,Sam Brownback,John Ensign,1
4564,Sam Brownback,Johnny Isakson,1
4565,Sam Brownback,E. Benjamin Nelson,1
4566,Sam Brownback,Jim Inhofe,1
4569,Sam Brownback,Mike Johanns,1
4571,Sam Brownback,James W. Demint,1
4575,Sam Brownback,Bob Corker,1
4576,Sam Brownback,Jon Llewellyn Kyl,1
4579,Sam Brownback,Jim Bunning,1
4580,Sam Brownback,Roger F. Wicker,1
4581,Sam Brownback,Judd Gregg,1
4588,Sam Brownback,Robert F. Bennett,1
4593,Sam Brownback,Thad Cochran,1
4594,Sam Brownback,Christopher S. Bond,1
4596,Sam Brownback,Jeff Sessions,1
4597,Sam Brownback,Richard Craig Shelby,1
4598,Sam Brownback,James E. Risch,1
4605,Charles E. Schumer,John F. Reed,1
4607,Charles E. Schumer,Benjamin L. Cardin,1
4608,Charles E. Schumer,Richard J. Durbin,1
4617,Charles E. Schumer,Thomas Richard Harkin,1
4618,Charles E. Schumer,Sheldon Whitehouse,1
4621,Charles E. Schumer,Carl Milton Levin,1
4624,Charles E. Schumer,Deborah Ann Stabenow,1
4625,Charles E. Schumer,Barbara Boxer,1
4627,Charles E. Schumer,John Forbes Kerry,1
4633,Charles E. Schumer,Robert Menendez,1
4634,Charles E. Schumer,Christopher John Dodd,1
4641,Charles E. Schumer,Sherrod Brown,1
4649,Charles E. Schumer,Amy Klobuchar,1
4651,Charles E. Schumer,Kirsten E. Gillibrand,1
4657,Charles E. Schumer,Frank R. Lautenberg,1
4659,Charles E. Schumer,Patrick Joseph Leahy,1
4661,Charles E. Schumer,Patty Murray,1
4677,Charles E. Schumer,Bernard Sanders,1
4680,Charles E. Schumer,Jeff Merkley,1
4690,Charles E. Schumer,Roland Burris,1
4692,Charles E. Schumer,Barbara Ann Mikulski,1
4693,Charles E. Schumer,Al Franken,1
4714,Russell D. Feingold,Benjamin L. Cardin,1
4715,Russell D. Feingold,Richard J. Durbin,1
4725,Russell D. Feingold,Sheldon Whitehouse,1
4732,Russell D. Feingold,Barbara Boxer,1
4737,Russell D. Feingold,Herbert H. Kohl,1
4766,Russell D. Feingold,Patrick Joseph Leahy,1
4784,Russell D. Feingold,Bernard Sanders,1
4820,Olympia J. Snowe,Blanche Lambert Lincoln,1
4823,Olympia J. Snowe,Jeanne Shaheen,1
4828,Olympia J. Snowe,Susan Margaret Collins,1
4830,Olympia J. Snowe,Mary Landrieu,1
4841,Olympia J. Snowe,John Forbes Kerry,1
4862,Olympia J. Snowe,Tim Johnson,1
4906,Olympia J. Snowe,Barbara Ann Mikulski,1
4923,Saxby Chambliss,David Vitter,1
4927,Saxby Chambliss,Blanche Lambert Lincoln,1
4936,Saxby Chambliss,Richard Burr,1
4944,Saxby Chambliss,John Cornyn,1
4949,Saxby Chambliss,Kay Bailey Hutchison,1
4952,Saxby Chambliss,Lindsey O. Graham,1
4953,Saxby Chambliss,John R. Thune,1
4961,Saxby Chambliss,Michael D. Crapo,1
4964,Saxby Chambliss,Sam Brownback,1
4973,Saxby Chambliss,Michael B. Enzi,1
4976,Saxby Chambliss,Tom Coburn,1
4981,Saxby Chambliss,John Barrasso,1
4984,Saxby Chambliss,Pat Roberts,1
4985,Saxby Chambliss,Charles Ernest Grassley,1
4989,Saxby Chambliss,John Ensign,1
4991,Saxby Chambliss,Lamar Alexander,1
4992,Saxby Chambliss,Johnny Isakson,1
4993,Saxby Chambliss,E. Benjamin Nelson,1
4994,Saxby Chambliss,Jim Inhofe,1
4997,Saxby Chambliss,Mike Johanns,1
4999,Saxby Chambliss,James W. Demint,1
5003,Saxby Chambliss,Bob Corker,1
5004,Saxby Chambliss,Jon Llewellyn Kyl,1
5007,Saxby Chambliss,Jim Bunning,1
5008,Saxby Chambliss,Roger F. Wicker,1
5009,Saxby Chambliss,Judd Gregg,1
5016,Saxby Chambliss,Robert F. Bennett,1
5021,Saxby Chambliss,Thad Cochran,1
5022,Saxby Chambliss,Christopher S. Bond,1
5024,Saxby Chambliss,Jeff Sessions,1
5025,Saxby Chambliss,Richard Craig Shelby,1
5026,Saxby Chambliss,James E. Risch,1
5034,Tim Johnson,Blanche Lambert Lincoln,1
5035,Tim Johnson,Benjamin L. Cardin,1
5036,Tim Johnson,Richard J. Durbin,1
5037,Tim Johnson,Jeanne Shaheen,1
5041,Tim Johnson,Jesse Francis Bingaman,1
5042,Tim Johnson,Susan Margaret Collins,1
5044,Tim Johnson,Mary Landrieu,1
5045,Tim Johnson,Thomas Richard Harkin,1
5047,Tim Johnson,Evan Bayh,1
5048,Tim Johnson,Byron Leslie Dorgan,1
5052,Tim Johnson,Deborah Ann Stabenow,1
5053,Tim Johnson,Barbara Boxer,1
5055,Tim Johnson,John Forbes Kerry,1
5060,Tim Johnson,John R. Thune,1
5062,Tim Johnson,Christopher John Dodd,1
5063,Tim Johnson,Kent Conrad,1
5064,Tim Johnson,Daniel Ken Inouye,1
5066,Tim Johnson,Jon Tester,1
5074,Tim Johnson,Olympia J. Snowe,1
5077,Tim Johnson,Amy Klobuchar,1
5081,Tim Johnson,Max Sieben Baucus,1
5082,Tim Johnson,Ron Wyden,1
5085,Tim Johnson,Frank R. Lautenberg,1
5089,Tim Johnson,Patty Murray,1
5094,Tim Johnson,Maria Cantwell,1
5100,Tim Johnson,E. Benjamin Nelson,1
5104,Tim Johnson,Mike Johanns,1
5105,Tim Johnson,Bernard Sanders,1
5108,Tim Johnson,Jeff Merkley,1
5112,Tim Johnson,Robert Carlyle Byrd,1
5118,Tim Johnson,Roland Burris,1
5120,Tim Johnson,Barbara Ann Mikulski,1
5121,Tim Johnson,Al Franken,1
5122,Tim Johnson,Tom Udall,1
5124,Tim Johnson,Mark Begich,1
5141,Amy Klobuchar,Blanche Lambert Lincoln,1
5142,Amy Klobuchar,Benjamin L. Cardin,1
5143,Amy Klobuchar,Richard J. Durbin,1
5144,Amy Klobuchar,Jeanne Shaheen,1
5145,Amy Klobuchar,Michael F. Bennet,1
5148,Amy Klobuchar,Jesse Francis Bingaman,1
5152,Amy Klobuchar,Thomas Richard Harkin,1
5153,Amy Klobuchar,Sheldon Whitehouse,1
5159,Amy Klobuchar,Deborah Ann Stabenow,1
5160,Amy Klobuchar,Barbara Boxer,1
5165,Amy Klobuchar,Herbert H. Kohl,1
5170,Amy Klobuchar,Kent Conrad,1
5179,Amy Klobuchar,Charles E. Schumer,1
5183,Amy Klobuchar,Tim Johnson,1
5186,Amy Klobuchar,Kirsten E. Gillibrand,1
5192,Amy Klobuchar,Frank R. Lautenberg,1
5193,Amy Klobuchar,Mark Lunsford Pryor,1
5194,Amy Klobuchar,Patrick Joseph Leahy,1
5196,Amy Klobuchar,Patty Murray,1
5207,Amy Klobuchar,E. Benjamin Nelson,1
5210,Amy Klobuchar,Edward E. Kaufman,1
5212,Amy Klobuchar,Bernard Sanders,1
5228,Amy Klobuchar,Al Franken,1
5229,Amy Klobuchar,Tom Udall,1
5231,Amy Klobuchar,Mark Begich,1
5265,John Sidney Mccain,John Cornyn,1
5270,John Sidney Mccain,Kay Bailey Hutchison,1
5273,John Sidney Mccain,Lindsey O. Graham,1
5274,John Sidney Mccain,John R. Thune,1
5285,John Sidney Mccain,Sam Brownback,1
5297,John Sidney Mccain,Tom Coburn,1
5302,John Sidney Mccain,John Barrasso,1
5310,John Sidney Mccain,John Ensign,1
5313,John Sidney Mccain,Johnny Isakson,1
5315,John Sidney Mccain,Jim Inhofe,1
5320,John Sidney Mccain,James W. Demint,1
5325,John Sidney Mccain,Jon Llewellyn Kyl,1
5327,John Sidney Mccain,Mitch Mcconnell,1
5329,John Sidney Mccain,Roger F. Wicker,1
5347,John Sidney Mccain,James E. Risch,1
5354,Kirsten E. Gillibrand,John F. Reed,1
5356,Kirsten E. Gillibrand,Benjamin L. Cardin,1
5357,Kirsten E. Gillibrand,Richard J. Durbin,1
5358,Kirsten E. Gillibrand,Jeanne Shaheen,1
5366,Kirsten E. Gillibrand,Thomas Richard Harkin,1
5367,Kirsten E. Gillibrand,Sheldon Whitehouse,1
5373,Kirsten E. Gillibrand,Deborah Ann Stabenow,1
5374,Kirsten E. Gillibrand,Barbara Boxer,1
5382,Kirsten E. Gillibrand,Robert Menendez,1
5383,Kirsten E. Gillibrand,Christopher John Dodd,1
5390,Kirsten E. Gillibrand,Sherrod Brown,1
5393,Kirsten E. Gillibrand,Charles E. Schumer,1
5398,Kirsten E. Gillibrand,Amy Klobuchar,1
5406,Kirsten E. Gillibrand,Frank R. Lautenberg,1
5408,Kirsten E. Gillibrand,Patrick Joseph Leahy,1
5410,Kirsten E. Gillibrand,Patty Murray,1
5424,Kirsten E. Gillibrand,Edward E. Kaufman,1
5426,Kirsten E. Gillibrand,Bernard Sanders,1
5429,Kirsten E. Gillibrand,Jeff Merkley,1
5439,Kirsten E. Gillibrand,Roland Burris,1
5441,Kirsten E. Gillibrand,Barbara Ann Mikulski,1
5442,Kirsten E. Gillibrand,Al Franken,1
5458,Michael B. Enzi,David Vitter,1
5471,Michael B. Enzi,Richard Burr,1
5479,Michael B. Enzi,John Cornyn,1
5484,Michael B. Enzi,Kay Bailey Hutchison,1
5485,Michael B. Enzi,Lisa Murkowski,1
5488,Michael B. Enzi,John R. Thune,1
5496,Michael B. Enzi,Michael D. Crapo,1
5499,Michael B. Enzi,Sam Brownback,1
5503,Michael B. Enzi,Saxby Chambliss,1
5511,Michael B. Enzi,Tom Coburn,1
5516,Michael B. Enzi,John Barrasso,1
5519,Michael B. Enzi,Pat Roberts,1
5520,Michael B. Enzi,Charles Ernest Grassley,1
5524,Michael B. Enzi,John Ensign,1
5526,Michael B. Enzi,Lamar Alexander,1
5527,Michael B. Enzi,Johnny Isakson,1
5528,Michael B. Enzi,E. Benjamin Nelson,1
5529,Michael B. Enzi,Jim Inhofe,1
5532,Michael B. Enzi,Mike Johanns,1
5534,Michael B. Enzi,James W. Demint,1
5535,Michael B. Enzi,Orrin Grant Hatch,1
5538,Michael B. Enzi,Bob Corker,1
5539,Michael B. Enzi,Jon Llewellyn Kyl,1
5542,Michael B. Enzi,Jim Bunning,1
5543,Michael B. Enzi,Roger F. Wicker,1
5544,Michael B. Enzi,Judd Gregg,1
5551,Michael B. Enzi,Robert F. Bennett,1
5556,Michael B. Enzi,Thad Cochran,1
5557,Michael B. Enzi,Christopher S. Bond,1
5559,Michael B. Enzi,Jeff Sessions,1
5560,Michael B. Enzi,Richard Craig Shelby,1
5561,Michael B. Enzi,James E. Risch,1
5569,Max Sieben Baucus,Blanche Lambert Lincoln,1
5573,Max Sieben Baucus,Michael F. Bennet,1
5598,Max Sieben Baucus,Kent Conrad,1
5601,Max Sieben Baucus,Jon Tester,1
5603,Max Sieben Baucus,Michael D. Crapo,1
5611,Max Sieben Baucus,Tim Johnson,1
5635,Max Sieben Baucus,E. Benjamin Nelson,1
5677,Ron Wyden,Benjamin L. Cardin,1
5678,Ron Wyden,Richard J. Durbin,1
5687,Ron Wyden,Thomas Richard Harkin,1
5694,Ron Wyden,Deborah Ann Stabenow,1
5695,Ron Wyden,Barbara Boxer,1
5697,Ron Wyden,John Forbes Kerry,1
5703,Ron Wyden,Robert Menendez,1
5709,Ron Wyden,Mark Udall,1
5718,Ron Wyden,Tim Johnson,1
5727,Ron Wyden,Frank R. Lautenberg,1
5731,Ron Wyden,Patty Murray,1
5736,Ron Wyden,Maria Cantwell,1
5747,Ron Wyden,Bernard Sanders,1
5750,Ron Wyden,Jeff Merkley,1
5760,Ron Wyden,Roland Burris,1
5762,Ron Wyden,Barbara Ann Mikulski,1
5764,Ron Wyden,Tom Udall,1
5779,Tom Coburn,David Vitter,1
5792,Tom Coburn,Richard Burr,1
5800,Tom Coburn,John Cornyn,1
5805,Tom Coburn,Kay Bailey Hutchison,1
5808,Tom Coburn,Lindsey O. Graham,1
5809,Tom Coburn,John R. Thune,1
5817,Tom Coburn,Michael D. Crapo,1
5820,Tom Coburn,Sam Brownback,1
5824,Tom Coburn,Saxby Chambliss,1
5827,Tom Coburn,John Sidney Mccain,1
5829,Tom Coburn,Michael B. Enzi,1
5837,Tom Coburn,John Barrasso,1
5840,Tom Coburn,Pat Roberts,1
5841,Tom Coburn,Charles Ernest Grassley,1
5845,Tom Coburn,John Ensign,1
5847,Tom Coburn,Lamar Alexander,1
5848,Tom Coburn,Johnny Isakson,1
5850,Tom Coburn,Jim Inhofe,1
5853,Tom Coburn,Mike Johanns,1
5855,Tom Coburn,James W. Demint,1
5856,Tom Coburn,Orrin Grant Hatch,1
5859,Tom Coburn,Bob Corker,1
5860,Tom Coburn,Jon Llewellyn Kyl,1
5862,Tom Coburn,Mitch Mcconnell,1
5863,Tom Coburn,Jim Bunning,1
5864,Tom Coburn,Roger F. Wicker,1
5865,Tom Coburn,Judd Gregg,1
5872,Tom Coburn,Robert F. Bennett,1
5878,Tom Coburn,Christopher S. Bond,1
5880,Tom Coburn,Jeff Sessions,1
5881,Tom Coburn,Richard Craig Shelby,1
5882,Tom Coburn,James E. Risch,1
5994,Frank R. Lautenberg,Bob Casey,1
5996,Frank R. Lautenberg,John F. Reed,1
5998,Frank R. Lautenberg,Benjamin L. Cardin,1
5999,Frank R. Lautenberg,Richard J. Durbin,1
6000,Frank R. Lautenberg,Jeanne Shaheen,1
6002,Frank R. Lautenberg,Daniel Kohikina Akaka,1
6003,Frank R. Lautenberg,Jay Rockefeller,1
6004,Frank R. Lautenberg,Jesse Francis Bingaman,1
6007,Frank R. Lautenberg,Mary Landrieu,1
6008,Frank R. Lautenberg,Thomas Richard Harkin,1
6009,Frank R. Lautenberg,Sheldon Whitehouse,1
6012,Frank R. Lautenberg,Carl Milton Levin,1
6015,Frank R. Lautenberg,Deborah Ann Stabenow,1
6016,Frank R. Lautenberg,Barbara Boxer,1
6017,Frank R. Lautenberg,Dianne Feinstein,1
6018,Frank R. Lautenberg,John Forbes Kerry,1
6024,Frank R. Lautenberg,Robert Menendez,1
6025,Frank R. Lautenberg,Christopher John Dodd,1
6032,Frank R. Lautenberg,Sherrod Brown,1
6033,Frank R. Lautenberg,Joseph I. Lieberman,1
6035,Frank R. Lautenberg,Charles E. Schumer,1
6039,Frank R. Lautenberg,Tim Johnson,1
6040,Frank R. Lautenberg,Amy Klobuchar,1
6042,Frank R. Lautenberg,Kirsten E. Gillibrand,1
6045,Frank R. Lautenberg,Ron Wyden,1
6050,Frank R. Lautenberg,Patrick Joseph Leahy,1
6052,Frank R. Lautenberg,Patty Murray,1
6056,Frank R. Lautenberg,Edward Moore Kennedy,1
6065,Frank R. Lautenberg,Mark R. Warner,1
6066,Frank R. Lautenberg,Edward E. Kaufman,1
6068,Frank R. Lautenberg,Bernard Sanders,1
6071,Frank R. Lautenberg,Jeff Merkley,1
6081,Frank R. Lautenberg,Roland Burris,1
6083,Frank R. Lautenberg,Barbara Ann Mikulski,1
6084,Frank R. Lautenberg,Al Franken,1
6085,Frank R. Lautenberg,Tom Udall,1
6087,Frank R. Lautenberg,Mark Begich,1
6104,Mark Lunsford Pryor,Blanche Lambert Lincoln,1
6114,Mark Lunsford Pryor,Mary Landrieu,1
6115,Mark Lunsford Pryor,Thomas Richard Harkin,1
6117,Mark Lunsford Pryor,Evan Bayh,1
6118,Mark Lunsford Pryor,Byron Leslie Dorgan,1
6133,Mark Lunsford Pryor,Kent Conrad,1
6147,Mark Lunsford Pryor,Amy Klobuchar,1
6159,Mark Lunsford Pryor,Patty Murray,1
6170,Mark Lunsford Pryor,E. Benjamin Nelson,1
6172,Mark Lunsford Pryor,Mark R. Warner,1
6190,Mark Lunsford Pryor,Barbara Ann Mikulski,1
6192,Mark Lunsford Pryor,Tom Udall,1
6198,Mark Lunsford Pryor,Thad Cochran,1
6210,Patrick Joseph Leahy,John F. Reed,1
