,From,To,edge
1157,Benjamin Quayle,Tom Graves,1
1160,Benjamin Quayle,Michele Bachmann,1
1162,Benjamin Quayle,Tom Cole,1
1163,Benjamin Quayle,Louie Gohmert,1
1167,Benjamin Quayle,Sean P. Duffy,1
1173,Benjamin Quayle,Blaine Luetkemeyer,1
1176,Benjamin Quayle,C. W. Bill Young,1
1177,Benjamin Quayle,Pete Olson,1
1178,Benjamin Quayle,Charles F. Bass,1
1180,Benjamin Quayle,Kevin Yoder,1
1188,Benjamin Quayle,Patrick Mchenry,1
1189,Benjamin Quayle,Sam Graves,1
1191,Benjamin Quayle,Jack Kingston,1
1194,Benjamin Quayle,Renee L. Ellmers,1
1196,Benjamin Quayle,F. James Sensenbrenner,1
1198,Benjamin Quayle,Sue Wilkins Myrick,1
1199,Benjamin Quayle,Dennis A. Ross,1
1200,Benjamin Quayle,Frank C. Guinta,1
1201,Benjamin Quayle,John M. Shimkus,1
1204,Benjamin Quayle,Jeff Flake,1
1208,Benjamin Quayle,Steve Stivers,1
1215,Benjamin Quayle,Frank D. Lucas,1
1218,Benjamin Quayle,Kevin Mccarthy,1
1219,Benjamin Quayle,James Lankford,1
1221,Benjamin Quayle,Christopher P. Gibson,1
1222,Benjamin Quayle,Joseph J. Heck,1
1225,Benjamin Quayle,Michael K. Simpson,1
1226,Benjamin Quayle,John Kline,1
1227,Benjamin Quayle,Donald Manzullo,1
1228,Benjamin Quayle,Kristi L. Noem,1
1239,Benjamin Quayle,Mike Rogers.1,1
1241,Benjamin Quayle,Bill Cassidy,1
1246,Benjamin Quayle,Jo Bonner,1
1248,Benjamin Quayle,Tom Marino,1
1251,Benjamin Quayle,Thaddeus G. Mccotter,1
1254,Benjamin Quayle,Chip Cravaack,1
1255,Benjamin Quayle,Richard B. Nugent,1
1256,Benjamin Quayle,Howard Coble,1
1257,Benjamin Quayle,Bob Gibbs,1
1259,Benjamin Quayle,Trey Gowdy,1
1260,Benjamin Quayle,Ken Calvert,1
1266,Benjamin Quayle,Lynn A. Westmoreland,1
1267,Benjamin Quayle,Lou Barletta,1
1269,Benjamin Quayle,Kenny Marchant,1
1270,Benjamin Quayle,Mario Diaz-Balart,1
1271,Benjamin Quayle,James B. Renacci,1
1274,Benjamin Quayle,Peter J. Roskam,1
1276,Benjamin Quayle,Mike Pence,1
1277,Benjamin Quayle,Raul R. Labrador,1
1279,Benjamin Quayle,Dan Benishek,1
1280,Benjamin Quayle,Alan Nunnelee,1
1284,Benjamin Quayle,"Charles J. ""Chuck"" Fleischmann",1
1288,Benjamin Quayle,Joe L. Barton,1
1290,Benjamin Quayle,Larry Bucshon,1
1291,Benjamin Quayle,Daniel Webster,1
1292,Benjamin Quayle,"Eric A. ""Rick"" Crawford",1
1293,Benjamin Quayle,Andy Harris,1
1294,Benjamin Quayle,Todd Rokita,1
1295,Benjamin Quayle,Ander Crenshaw,1
1300,Benjamin Quayle,Mo Brooks,1
1301,Benjamin Quayle,Rick Berg,1
1302,Benjamin Quayle,Austin Scott,1
1303,Benjamin Quayle,Steven M. Palazzo,1
1306,Benjamin Quayle,Christopher J. Lee,1
1307,Benjamin Quayle,Kay Granger,1
1308,Benjamin Quayle,Mick Mulvaney,1
1310,Benjamin Quayle,Mike Kelly,1
1311,Benjamin Quayle,Todd C. Young,1
1313,Benjamin Quayle,Mark E. Amodei,1
1314,Benjamin Quayle,Tim Huelskamp,1
1315,Benjamin Quayle,Jean Schmidt,1
1318,Benjamin Quayle,Bill Huizenga,1
1322,Benjamin Quayle,David P. Roe,1
1323,Benjamin Quayle,Steve Austria,1
1325,Benjamin Quayle,Steve Southerland,1
1331,Benjamin Quayle,Adrian Smith,1
1332,Benjamin Quayle,Tim Walberg,1
1345,Jim Gerlach,Patrick Meehan,1
1346,Jim Gerlach,Christopher H. Smith,1
1354,Jim Gerlach,Erik Paulsen,1
1367,Jim Gerlach,Candice S. Miller,1
1371,Jim Gerlach,Tim Murphy,1
1375,Jim Gerlach,Spencer Bachus,1
1376,Jim Gerlach,Michael G. Fitzpatrick,1
1378,Jim Gerlach,David B. Mckinley,1
1379,Jim Gerlach,Robert J. Wittman,1
1390,Jim Gerlach,Shelley Moore Capito,1
1398,Jim Gerlach,Rodney Alexander,1
1412,Jim Gerlach,Michael R. Turner,1
1415,Jim Gerlach,Mike Rogers,1
1421,Jim Gerlach,Jo Ann Emerson,1
1430,Jim Gerlach,Robert T. Schilling,1
1439,Jim Gerlach,Bill Shuster,1
1440,Jim Gerlach,Tom Latham,1
1441,Jim Gerlach,Tom Reed,1
1442,Jim Gerlach,Lynn Jenkins,1
1452,Jim Gerlach,Martha Roby,1
1457,Jim Gerlach,Todd Russell Platts,1
1459,Jim Gerlach,Lee Terry,1
1465,Jim Gerlach,Greg Walden,1
1466,Jim Gerlach,Vern Buchanan,1
1473,Jim Gerlach,Tom Price,1
1492,Jim Gerlach,Geoff Davis,1
1497,Jim Gerlach,Charles W. Boustany,1
1503,Jim Gerlach,Jaime Herrera Beutler,1
1509,Jim Gerlach,William M. Thornberry,1
1513,Jim Gerlach,Edward Whitfield,1
1514,Jim Gerlach,Patrick J. Tiberi,1
1520,Jim Gerlach,Glenn Thompson,1
1526,Jim Gerlach,Bill Johnson,1
1532,Jim Gerlach,Nan A. S. Hayworth,1
1538,Jim Gerlach,Steve Womack,1
1542,Jim Gerlach,Robert Hurt,1
1564,Jim Gerlach,David G. Reichert,1
1568,Jim Gerlach,Charles W. Dent,1
1577,Jim Gerlach,Mark S. Critz,1
1579,Jim Gerlach,Cory Gardner,1
1582,Jim Gerlach,Adam Kinzinger,1
1583,Jim Gerlach,Leonard Lance,1
1590,Jim Gerlach,Brett Guthrie,1
1596,Jim Gerlach,Judy Biggert,1
1597,Jim Gerlach,Roscoe G. Bartlett,1
1609,Jim Gerlach,Frank A. Lobiondo,1
1612,Jim Gerlach,Sean P. Duffy,1
1616,Jim Gerlach,Joe Donnelly,1
1621,Jim Gerlach,C. W. Bill Young,1
1623,Jim Gerlach,Charles F. Bass,1
1634,Jim Gerlach,Sam Graves,1
1637,Jim Gerlach,Jon Runyan,1
1645,Jim Gerlach,Frank C. Guinta,1
1646,Jim Gerlach,John M. Shimkus,1
1650,Jim Gerlach,Tom Petri,1
1653,Jim Gerlach,Steve Stivers,1
1657,Jim Gerlach,Aaron Schock,1
1660,Jim Gerlach,Frank D. Lucas,1
1666,Jim Gerlach,Christopher P. Gibson,1
1667,Jim Gerlach,Joseph J. Heck,1
1670,Jim Gerlach,Michael K. Simpson,1
1684,Jim Gerlach,Mike Rogers.1,1
1687,Jim Gerlach,Robert J. Dold,1
1692,Jim Gerlach,Jason Altmire,1
1693,Jim Gerlach,Tom Marino,1
1696,Jim Gerlach,Thaddeus G. Mccotter,1
1706,Jim Gerlach,Steven C. Latourette,1
1712,Jim Gerlach,Lou Barletta,1
1716,Jim Gerlach,James B. Renacci,1
1719,Jim Gerlach,Peter J. Roskam,1
1732,Jim Gerlach,Rodney Frelinghuysen,1
1734,Jim Gerlach,John Barrow,1
1737,Jim Gerlach,"Eric A. ""Rick"" Crawford",1
1740,Jim Gerlach,Ander Crenshaw,1
1746,Jim Gerlach,Rick Berg,1
1752,Jim Gerlach,Kay Granger,1
1755,Jim Gerlach,Mike Kelly,1
1757,Jim Gerlach,Richard E. Neal,1
1761,Jim Gerlach,Tim Holden,1
1762,Jim Gerlach,Allyson Y. Schwartz,1
1768,Jim Gerlach,Steve Austria,1
1785,Tim Ryan,Leonard L. Boswell,1
1787,Tim Ryan,Colleen W. Hanabusa,1
1788,Tim Ryan,Steny H. Hoyer,1
1794,Tim Ryan,Kathleen C. Hochul,1
1801,Tim Ryan,Eleanor Holmes Norton,1
1804,Tim Ryan,Edward J. Markey,1
1805,Tim Ryan,Bobby L. Rush,1
1808,Tim Ryan,Rick Larsen,1
1811,Tim Ryan,Corrine Brown,1
1817,Tim Ryan,Ed Perlmutter,1
1818,Tim Ryan,Joseph Crowley,1
1819,Tim Ryan,Carolyn B. Maloney,1
1822,Tim Ryan,Jackie Speier,1
1830,Tim Ryan,Bob Filner,1
1839,Tim Ryan,Dennis J. Kucinich,1
1846,Tim Ryan,Robert E. Andrews,1
1847,Tim Ryan,Marcy Kaptur,1
1848,Tim Ryan,Eliot L. Engel,1
1852,Tim Ryan,John D. Dingell,1
1857,Tim Ryan,Michael R. Turner,1
1863,Tim Ryan,Keith Ellison,1
1864,Tim Ryan,Chaka Fattah,1
1865,Tim Ryan,Jerrold Nadler,1
1867,Tim Ryan,Robert A. Brady,1
1868,Tim Ryan,Ben Ray Lujan,1
1869,Tim Ryan,Alcee L. Hastings,1
1871,Tim Ryan,Danny K. Davis,1
1876,Tim Ryan,Tammy Baldwin,1
1878,Tim Ryan,Eddie Bernice Johnson,1
1880,Tim Ryan,David Loebsack,1
1882,Tim Ryan,Christopher Murphy,1
1894,Tim Ryan,Adam B. Schiff,1
1896,Tim Ryan,John B. Larson,1
1901,Tim Ryan,Steve Israel,1
1902,Tim Ryan,Todd Russell Platts,1
1908,Tim Ryan,Jesse L. Jackson,1
1912,Tim Ryan,Peter A. Defazio,1
1922,Tim Ryan,Wm. Lacy Clay,1
1924,Tim Ryan,Adam Smith,1
1925,Tim Ryan,Donna F. Edwards,1
1926,Tim Ryan,James P. Mcgovern,1
1927,Tim Ryan,Theodore E. Deutch,1
1928,Tim Ryan,Shelley Berkley,1
1931,Tim Ryan,Betty Sutton,1
1932,Tim Ryan,John C. Carney,1
1933,Tim Ryan,Kathy Castor,1
1936,Tim Ryan,John A. Yarmuth,1
1940,Tim Ryan,Zoe Lofgren,1
1944,Tim Ryan,Yvette D. Clarke,1
1946,Tim Ryan,Anna G. Eshoo,1
1949,Tim Ryan,William R. Keating,1
1955,Tim Ryan,Niki Tsongas,1
1956,Tim Ryan,Timothy J. Walz,1
1960,Tim Ryan,Mazie K. Hirono,1
1966,Tim Ryan,Joe Baca,1
1967,Tim Ryan,Chris Van Hollen,1
1968,Tim Ryan,Steve Cohen,1
1970,Tim Ryan,Rush D. Holt,1
1973,Tim Ryan,Chellie Pingree,1
1974,Tim Ryan,Ron Kind,1
1978,Tim Ryan,Lois Capps,1
1979,Tim Ryan,Gerald E. Connolly,1
1980,Tim Ryan,James H. Cooper,1
1985,Tim Ryan,Laura Richardson,1
1986,Tim Ryan,Diana Degette,1
1988,Tim Ryan,William L. Owens,1
1989,Tim Ryan,Gene Green,1
1992,Tim Ryan,Rosa Delauro,1
1994,Tim Ryan,Edolphus Towns,1
1995,Tim Ryan,Loretta Sanchez,1
1996,Tim Ryan,Jerry Mcnerney,1
1997,Tim Ryan,"Henry C. ""Hank"" Johnson",1
1999,Tim Ryan,Janice D. Schakowsky,1
2001,Tim Ryan,William J. Pascrell,1
2003,Tim Ryan,James R. Langevin,1
2004,Tim Ryan,Nita M. Lowey,1
2005,Tim Ryan,Gwen Moore,1
2008,Tim Ryan,Elijah E. Cummings,1
2010,Tim Ryan,Barney Frank,1
2011,Tim Ryan,Charles B. Rangel,1
2012,Tim Ryan,Gary C. Peters,1
2013,Tim Ryan,Charles W. Dent,1
2016,Tim Ryan,Larry Kissell,1
2017,Tim Ryan,Norman Dicks,1
2021,Tim Ryan,Joe Courtney,1
2022,Tim Ryan,Mark S. Critz,1
2030,Tim Ryan,Jim Mcdermott,1
2034,Tim Ryan,Mike Quigley,1
2039,Tim Ryan,Dale E. Kildee,1
2044,Tim Ryan,Bruce L. Braley,1
2048,Tim Ryan,Collin C. Peterson,1
2049,Tim Ryan,Peter Welch,1
2054,Tim Ryan,Frank A. Lobiondo,1
2058,Tim Ryan,Betty Mccollum,1
2059,Tim Ryan,Howard L. Berman,1
2060,Tim Ryan,John F. Tierney,1
2061,Tim Ryan,Joe Donnelly,1
2062,Tim Ryan,Maurice D. Hinchey,1
2065,Tim Ryan,Albio Sires,1
2069,Tim Ryan,Stephen F. Lynch,1
2071,Tim Ryan,Nick J. Rahall,1
2072,Tim Ryan,Daniel William Lipinski,1
2073,Tim Ryan,Susan A. Davis,1
2074,Tim Ryan,Frank Pallone,1
2075,Tim Ryan,Peter J. Visclosky,1
2077,Tim Ryan,George Miller,1
2080,Tim Ryan,Timothy H. Bishop,1
2082,Tim Ryan,Jon Runyan,1
2083,Tim Ryan,"Robert C. ""Bobby"" Scott",1
2085,Tim Ryan,Brian Higgins,1
2087,Tim Ryan,Martin Heinrich,1
2092,Tim Ryan,Sander M. Levin,1
2096,Tim Ryan,Jay Inslee,1
2097,Tim Ryan,Lynn Woolsey,1
2099,Tim Ryan,Raul M. Grijalva,1
2100,Tim Ryan,Silvestre Reyes,1
2101,Tim Ryan,Lucille Roybal-Allard,1
2103,Tim Ryan,Brad Sherman,1
2104,Tim Ryan,Luis V. Gutierrez,1
2106,Tim Ryan,Louise M. Slaughter,1
2107,Tim Ryan,Charles A. Gonzalez,1
2110,Tim Ryan,Earl Blumenauer,1
2113,Tim Ryan,James A. Himes,1
2114,Tim Ryan,Michael M. Honda,1
2120,Tim Ryan,Steven R. Rothman,1
2121,Tim Ryan,Linda T. Sanchez,1
2122,Tim Ryan,John P. Sarbanes,1
2123,Tim Ryan,Paul Tonko,1
2124,Tim Ryan,Gary L. Ackerman,1
2126,Tim Ryan,Marcia L. Fudge,1
2130,Tim Ryan,Andre Carson,1
2133,Tim Ryan,C. A. Dutch Ruppersberger,1
2134,Tim Ryan,Terri A. Sewell,1
2135,Tim Ryan,Brad Miller,1
2137,Tim Ryan,Jason Altmire,1
2139,Tim Ryan,Doris O. Matsui,1
2140,Tim Ryan,Carolyn Mccarthy,1
2142,Tim Ryan,David E. Price,1
2143,Tim Ryan,Gregory W. Meeks,1
2148,Tim Ryan,David N. Cicilline,1
2151,Tim Ryan,Steven C. Latourette,1
2152,Tim Ryan,Ed Pastor,1
2153,Tim Ryan,Sanford D. Bishop,1
2154,Tim Ryan,Karen Bass,1
2162,Tim Ryan,Michael H. Michaud,1
2163,Tim Ryan,John W. Olver,1
2165,Tim Ryan,Judy Chu,1
2168,Tim Ryan,Henry A. Waxman,1
2171,Tim Ryan,Ruben Hinojosa,1
2172,Tim Ryan,Michael E. Capuano,1
2173,Tim Ryan,Mike Doyle,1
2175,Tim Ryan,Debbie Wasserman Schultz,1
2179,Tim Ryan,John Barrow,1
2186,Tim Ryan,Frederica S. Wilson,1
2187,Tim Ryan,Mike Thompson,1
2188,Tim Ryan,Jerry F. Costello,1
2189,Tim Ryan,Grace F. Napolitano,1
2194,Tim Ryan,Nydia M. Velazquez,1
2195,Tim Ryan,Hansen Clarke,1
2199,Tim Ryan,Russ Carnahan,1
2202,Tim Ryan,Richard E. Neal,1
2206,Tim Ryan,Tim Holden,1
2207,Tim Ryan,Allyson Y. Schwartz,1
2210,Tim Ryan,Ben Chandler,1
2211,Tim Ryan,Janice Hahn,1
2214,Tim Ryan,John Garamendi,1
2218,Tim Ryan,Emanuel Cleaver,1
2219,Tim Ryan,David Scott,1
2220,Tim Ryan,Suzanne Bonamici,1
2229,Leonard L. Boswell,Tim Ryan,1
2232,Leonard L. Boswell,Colleen W. Hanabusa,1
2233,Leonard L. Boswell,Steny H. Hoyer,1
2235,Leonard L. Boswell,Patrick Meehan,1
2239,Leonard L. Boswell,Kathleen C. Hochul,1
2253,Leonard L. Boswell,Rick Larsen,1
2256,Leonard L. Boswell,Corrine Brown,1
2262,Leonard L. Boswell,Ed Perlmutter,1
2266,Leonard L. Boswell,Michael G. Fitzpatrick,1
2291,Leonard L. Boswell,Robert E. Andrews,1
2292,Leonard L. Boswell,Marcy Kaptur,1
2312,Leonard L. Boswell,Robert A. Brady,1
2313,Leonard L. Boswell,Ben Ray Lujan,1
2321,Leonard L. Boswell,Tammy Baldwin,1
2325,Leonard L. Boswell,David Loebsack,1
2327,Leonard L. Boswell,Christopher Murphy,1
2329,Leonard L. Boswell,Bill Shuster,1
2330,Leonard L. Boswell,Tom Latham,1
2333,Leonard L. Boswell,Henry Cuellar,1
2339,Leonard L. Boswell,Adam B. Schiff,1
2341,Leonard L. Boswell,John B. Larson,1
2346,Leonard L. Boswell,Steve Israel,1
2347,Leonard L. Boswell,Todd Russell Platts,1
2349,Leonard L. Boswell,Lee Terry,1
2357,Leonard L. Boswell,Peter A. Defazio,1
2366,Leonard L. Boswell,Dan Boren,1
2368,Leonard L. Boswell,Kurt Schrader,1
2371,Leonard L. Boswell,James P. Mcgovern,1
2372,Leonard L. Boswell,Theodore E. Deutch,1
2373,Leonard L. Boswell,Shelley Berkley,1
2376,Leonard L. Boswell,Betty Sutton,1
2377,Leonard L. Boswell,John C. Carney,1
2378,Leonard L. Boswell,Kathy Castor,1
2381,Leonard L. Boswell,John A. Yarmuth,1
2384,Leonard L. Boswell,Mike Mcintyre,1
2385,Leonard L. Boswell,Zoe Lofgren,1
2391,Leonard L. Boswell,Anna G. Eshoo,1
2394,Leonard L. Boswell,William R. Keating,1
2400,Leonard L. Boswell,Niki Tsongas,1
2401,Leonard L. Boswell,Timothy J. Walz,1
2405,Leonard L. Boswell,Mazie K. Hirono,1
2411,Leonard L. Boswell,Joe Baca,1
2417,Leonard L. Boswell,Jim Matheson,1
2418,Leonard L. Boswell,Chellie Pingree,1
2419,Leonard L. Boswell,Ron Kind,1
2420,Leonard L. Boswell,Dennis A. Cardoza,1
2423,Leonard L. Boswell,Lois Capps,1
2424,Leonard L. Boswell,Gerald E. Connolly,1
2425,Leonard L. Boswell,James H. Cooper,1
2431,Leonard L. Boswell,Diana Degette,1
2433,Leonard L. Boswell,William L. Owens,1
2434,Leonard L. Boswell,Gene Green,1
2437,Leonard L. Boswell,Rosa Delauro,1
2440,Leonard L. Boswell,Loretta Sanchez,1
2441,Leonard L. Boswell,Jerry Mcnerney,1
2446,Leonard L. Boswell,William J. Pascrell,1
2448,Leonard L. Boswell,James R. Langevin,1
2449,Leonard L. Boswell,Nita M. Lowey,1
2458,Leonard L. Boswell,Charles W. Dent,1
2461,Leonard L. Boswell,Larry Kissell,1
2466,Leonard L. Boswell,Joe Courtney,1
2467,Leonard L. Boswell,Mark S. Critz,1
2484,Leonard L. Boswell,Dale E. Kildee,1
2485,Leonard L. Boswell,Jim Costa,1
2489,Leonard L. Boswell,Bruce L. Braley,1
2493,Leonard L. Boswell,Collin C. Peterson,1
2494,Leonard L. Boswell,Peter Welch,1
2499,Leonard L. Boswell,Frank A. Lobiondo,1
2500,Leonard L. Boswell,Heath Shuler,1
2503,Leonard L. Boswell,Betty Mccollum,1
2505,Leonard L. Boswell,John F. Tierney,1
2506,Leonard L. Boswell,Joe Donnelly,1
2510,Leonard L. Boswell,Albio Sires,1
2514,Leonard L. Boswell,Stephen F. Lynch,1
2516,Leonard L. Boswell,Nick J. Rahall,1
2517,Leonard L. Boswell,Daniel William Lipinski,1
2525,Leonard L. Boswell,Timothy H. Bishop,1
2530,Leonard L. Boswell,Brian Higgins,1
2532,Leonard L. Boswell,Martin Heinrich,1
2545,Leonard L. Boswell,Silvestre Reyes,1
2552,Leonard L. Boswell,Charles A. Gonzalez,1
2558,Leonard L. Boswell,James A. Himes,1
2565,Leonard L. Boswell,Steven R. Rothman,1
2566,Leonard L. Boswell,Linda T. Sanchez,1
2567,Leonard L. Boswell,John P. Sarbanes,1
2568,Leonard L. Boswell,Paul Tonko,1
2569,Leonard L. Boswell,Gary L. Ackerman,1
2573,Leonard L. Boswell,Mike Ross,1
2575,Leonard L. Boswell,Andre Carson,1
2578,Leonard L. Boswell,C. A. Dutch Ruppersberger,1
2580,Leonard L. Boswell,Brad Miller,1
2582,Leonard L. Boswell,Jason Altmire,1
2584,Leonard L. Boswell,Doris O. Matsui,1
2585,Leonard L. Boswell,Carolyn Mccarthy,1
2587,Leonard L. Boswell,David E. Price,1
2593,Leonard L. Boswell,David N. Cicilline,1
2596,Leonard L. Boswell,Steven C. Latourette,1
2597,Leonard L. Boswell,Ed Pastor,1
2598,Leonard L. Boswell,Sanford D. Bishop,1
2607,Leonard L. Boswell,Michael H. Michaud,1
2608,Leonard L. Boswell,John W. Olver,1
2616,Leonard L. Boswell,Ruben Hinojosa,1
2618,Leonard L. Boswell,Mike Doyle,1
2620,Leonard L. Boswell,Debbie Wasserman Schultz,1
2624,Leonard L. Boswell,John Barrow,1
2632,Leonard L. Boswell,Mike Thompson,1
2633,Leonard L. Boswell,Jerry F. Costello,1
2644,Leonard L. Boswell,Russ Carnahan,1
2651,Leonard L. Boswell,Tim Holden,1
2652,Leonard L. Boswell,Allyson Y. Schwartz,1
2655,Leonard L. Boswell,Ben Chandler,1
2656,Leonard L. Boswell,Janice Hahn,1
2659,Leonard L. Boswell,John Garamendi,1
2664,Leonard L. Boswell,David Scott,1
2665,Leonard L. Boswell,Suzanne Bonamici,1
2670,Dana Rohrabacher,David Dreier,1
2683,Dana Rohrabacher,Sandy Adams,1
2687,Dana Rohrabacher,Michael T. Mccaul,1
2688,Dana Rohrabacher,Ann Marie Buerkle,1
2690,Dana Rohrabacher,Jeff Denham,1
2700,Dana Rohrabacher,Mary Bono Mack,1
2703,Dana Rohrabacher,J. Randy Forbes,1
2705,Dana Rohrabacher,Daniel Edward Lungren,1
2721,Dana Rohrabacher,Darrell E. Issa,1
2724,Dana Rohrabacher,Ted Poe,1
2760,Dana Rohrabacher,Connie Mack,1
2767,Dana Rohrabacher,Gus M. Bilirakis,1
2773,Dana Rohrabacher,Howard P. Mckeon,1
2808,Dana Rohrabacher,Tom Price,1
